Image,Text
page_1_line_1_word_1.png,क्रांतिसिंहांच्या
page_1_line_1_word_2.png,ऐन
page_1_line_1_word_3.png,तारुण्यापर्यंतचा
page_1_line_1_word_4.png,महाराष्ट्र
page_1_line_1_word_5.png,आणि
page_1_line_1_word_6.png,सातारा
page_1_line_1_word_7.png,जिल्हा
page_1_line_2_word_1.png,१९२८-
page_1_line_2_word_2.png,१९३०
page_1_line_2_word_3.png,ते
page_1_line_2_word_4.png,१९७६
page_1_line_2_word_5.png,पर्यंत
page_1_line_2_word_6.png,संपूर्ण
page_1_line_2_word_7.png,महाराष्ट्राला
page_1_line_2_word_8.png,गवसणी
page_1_line_2_word_9.png,घालणारे
page_1_line_2_word_10.png,एक
page_1_line_3_word_1.png,वादळ
page_1_line_3_word_2.png,मराठी
page_1_line_3_word_3.png,माणसांच्या
page_1_line_3_word_4.png,"सामाजिक,"
page_1_line_3_word_5.png,राजकीय
page_1_line_3_word_6.png,आणि
page_1_line_3_word_7.png,सांस्कृतिक
page_1_line_3_word_8.png,जीवनामध्ये
page_1_line_4_word_1.png,घोंघावत
page_1_line_4_word_2.png,राहिले.
page_1_line_4_word_3.png,क्रांतिसिह
page_1_line_4_word_4.png,नाना
page_1_line_4_word_5.png,पाटील
page_1_line_4_word_6.png,हे
page_1_line_4_word_7.png,या
page_1_line_4_word_8.png,वादळाचे
page_1_line_4_word_9.png,नाव.
page_1_line_4_word_10.png,साधी
page_1_line_4_word_11.png,सुती
page_1_line_4_word_12.png,"लुंगी,"
page_1_line_5_word_1.png,सुती
page_1_line_5_word_2.png,नेहरू
page_1_line_5_word_3.png,शर्ट
page_1_line_5_word_4.png,आणि
page_1_line_5_word_5.png,धिप्पाड
page_1_line_5_word_6.png,शरीरयष्टी
page_1_line_5_word_7.png,या
page_1_line_5_word_8.png,वैशिष्ट्यांना
page_1_line_5_word_9.png,घेऊन
page_1_line_5_word_10.png,त्यांचे
page_1_line_5_word_11.png,व्यक्तिमत्त्व
page_1_line_6_word_1.png,मराठी
page_1_line_6_word_2.png,माणसांच्या
page_1_line_6_word_3.png,समुद्रात
page_1_line_6_word_4.png,माशासारखे
page_1_line_6_word_5.png,विहार
page_1_line_6_word_6.png,करीत
page_1_line_6_word_7.png,राहिले.
page_1_line_6_word_8.png,शड्डू
page_1_line_6_word_9.png,ठोकल्याशिवाय
page_1_line_7_word_1.png,त्यांनी
page_1_line_7_word_2.png,कधीच
page_1_line_7_word_3.png,भाषणाला
page_1_line_7_word_4.png,सुरुवात
page_1_line_7_word_5.png,केली
page_1_line_7_word_6.png,नाही.
page_1_line_7_word_7.png,भाषण
page_1_line_7_word_8.png,सुरू
page_1_line_7_word_9.png,झाल्यावर
page_1_line_7_word_10.png,ऐकणाऱ्याला
page_1_line_8_word_1.png,भोवतालच्या
page_1_line_8_word_2.png,वास्तवाचे
page_1_line_8_word_3.png,भानच
page_1_line_8_word_4.png,राहू
page_1_line_8_word_5.png,नये
page_1_line_8_word_6.png,इतके
page_1_line_8_word_7.png,सततच
page_1_line_8_word_8.png,मंत्रमुग्ध
page_1_line_8_word_9.png,केले.
page_1_line_8_word_10.png,त्यांच्याच
page_1_line_9_word_1.png,भाषणाला
page_1_line_9_word_2.png,"स्त्रिया,"
page_1_line_9_word_3.png,"पुरुष,"
page_1_line_9_word_4.png,"तरुण-तरुणी,"
page_1_line_9_word_5.png,मुली-मुले
page_1_line_9_word_6.png,५-
